Ballot Style,Cast Vote Record,Precinct,rank1,rank2,rank3,rank4,rank5,numSeats,numCands
MUN Ballot Style 2,5429,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5431,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,5432,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth","Viola, Lou A.",skipped,skipped,1,5
MUN Ballot Style 2,5433,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5434,Portland 5-2,"Brydon, Sarah M.","Haefele, Joshua W.","Goglin, Barbara E.","Capone-Newton, Elizabeth","Viola, Lou A.",1,5
MUN Ballot Style 2,5435,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5436,Portland 5-2,"Haefele, Joshua W.","Brydon, Sarah M.","Viola, Lou A.","Capone-Newton, Elizabeth","Goglin, Barbara E.",1,5
MUN Ballot Style 2,5437,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth","Goglin, Barbara E.","Haefele, Joshua W.","Viola, Lou A.",1,5
MUN Ballot Style 2,5438,Portland 5-2,"Viola, Lou A.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5441,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5443,Portland 5-2,"Brydon, Sarah M.","Viola, Lou A.","Haefele, Joshua W.",skipped,skipped,1,5
MUN Ballot Style 2,5444,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5445,Portland 5-2,"Viola, Lou A.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5446,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5447,Portland 5-2,"Viola, Lou A.","Haefele, Joshua W.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5448,Portland 5-2,"Haefele, Joshua W.","Goglin, Barbara E.","Viola, Lou A.","Capone-Newton, Elizabeth","Brydon, Sarah M.",1,5
MUN Ballot Style 2,5449,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5450,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.","Brydon, Sarah M.","Goglin, Barbara E.","Capone-Newton, Elizabeth A.",1,5
MUN Ballot Style 2,5451,Portland 5-2,"Haefele, Joshua W.","Goglin, Barbara E.","Viola, Lou A.","Brydon, Sarah M.","Capone-Newton, Elizabeth A.",1,5
MUN Ballot Style 2,5452,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5453,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,5454,Portland 5-2,"Brydon, Sarah M.","Goglin, Barbara E.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5455,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,5456,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5457,Portland 5-2,"Viola, Lou A.","Haefele, Joshua W.","Brydon, Sarah M.","Capone-Newton, Elizabeth","Goglin, Barbara E.",1,5
MUN Ballot Style 2,5459,Portland 5-2,"Viola, Lou A.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5460,Portland 5-2,"Brydon, Sarah M.","Goglin, Barbara E.","Viola, Lou A.","Haefele, Joshua W.","Capone-Newton, Elizabeth A.",1,5
MUN Ballot Style 2,5462,Portland 5-2,"Capone-Newton, Elizabeth",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5464,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5465,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5466,Portland 5-2,"Haefele, Joshua W.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5467,Portland 5-2,"Haefele, Joshua W.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5468,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,5469,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5470,Portland 5-2,"Goglin, Barbara E.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5471,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5472,Portland 5-2,"Capone-Newton, Elizabeth","Brydon, Sarah M.","Haefele, Joshua W.","Goglin, Barbara E.","Viola, Lou A.",1,5
MUN Ballot Style 2,5473,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5474,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5478,Portland 5-2,"Goglin, Barbara E.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5479,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5481,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5482,Portland 5-2,"Capone-Newton, Elizabeth",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5483,Portland 5-2,"Haefele, Joshua W.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5484,Portland 5-2,"Capone-Newton, Elizabeth",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5485,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5486,Portland 5-2,"Haefele, Joshua W.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5487,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,5488,Portland 5-2,"Capone-Newton, Elizabeth","Brydon, Sarah M.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5489,Portland 5-2,"Goglin, Barbara E.","Viola, Lou A.","Capone-Newton, Elizabeth",skipped,skipped,1,5
MUN Ballot Style 2,5490,Portland 5-2,"Capone-Newton, Elizabeth","Brydon, Sarah M.","Goglin, Barbara E.","Viola, Lou A.","Haefele, Joshua W.",1,5
MUN Ballot Style 2,5492,Portland 5-2,"Capone-Newton, Elizabeth","Viola, Lou A.","Haefele, Joshua W.","Brydon, Sarah M.","Goglin, Barbara E.",1,5
MUN Ballot Style 2,5493,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5494,Portland 5-2,"Capone-Newton, Elizabeth","Brydon, Sarah M.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5496,Portland 5-2,"Viola, Lou A.","Haefele, Joshua W.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5497,Portland 5-2,"Haefele, Joshua W.","Capone-Newton, Elizabeth","Brydon, Sarah M.","Viola, Lou A.","Goglin, Barbara E.",1,5
MUN Ballot Style 2,5498,Portland 5-2,"Viola, Lou A.","Haefele, Joshua W.","Capone-Newton, Elizabeth","Goglin, Barbara E.","Brydon, Sarah M.",1,5
MUN Ballot Style 2,5499,Portland 5-2,"Goglin, Barbara E.","Brydon, Sarah M.","Viola, Lou A.","Haefele, Joshua W.","Capone-Newton, Elizabeth A.",1,5
MUN Ballot Style 2,5500,Portland 5-2,"Viola, Lou A.","Haefele, Joshua W.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5501,Portland 5-2,"Goglin, Barbara E.","Haefele, Joshua W.","Viola, Lou A.","Brydon, Sarah M.","Capone-Newton, Elizabeth A.",1,5
MUN Ballot Style 2,5502,Portland 5-2,"Brydon, Sarah M.","Viola, Lou A.","Capone-Newton, Elizabeth","Goglin, Barbara E.","Haefele, Joshua W.",1,5
MUN Ballot Style 2,5503,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5504,Portland 5-2,"Goglin, Barbara E.","Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,1,5
MUN Ballot Style 2,5506,Portland 5-2,"Goglin, Barbara E.","Capone-Newton, Elizabeth","Brydon, Sarah M.","Haefele, Joshua W.","Viola, Lou A.",1,5
MUN Ballot Style 2,5507,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5508,Portland 5-2,"Viola, Lou A.","Haefele, Joshua W.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5509,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,5510,Portland 5-2,"Haefele, Joshua W.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5511,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5512,Portland 5-2,"Viola, Lou A.","Haefele, Joshua W.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5513,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,5514,Portland 5-2,"Capone-Newton, Elizabeth","Brydon, Sarah M.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5515,Portland 5-2,"Brydon, Sarah M.","Viola, Lou A.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5516,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.","Brydon, Sarah M.","Capone-Newton, Elizabeth","Goglin, Barbara E.",1,5
MUN Ballot Style 2,5517,Portland 5-2,"Haefele, Joshua W.","Goglin, Barbara E.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5518,Portland 5-2,"Viola, Lou A.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5519,Portland 5-2,"Viola, Lou A.","Haefele, Joshua W.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5520,Portland 5-2,"Haefele, Joshua W.","Goglin, Barbara E.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5521,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5522,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5523,Portland 5-2,"Capone-Newton, Elizabeth","Brydon, Sarah M.","Goglin, Barbara E.","Haefele, Joshua W.","Viola, Lou A.",1,5
MUN Ballot Style 2,5524,Portland 5-2,"Brydon, Sarah M.","Viola, Lou A.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5525,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,5526,Portland 5-2,"Haefele, Joshua W.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5527,Portland 5-2,"Goglin, Barbara E.","Viola, Lou A.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5528,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5529,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5530,Portland 5-2,"Brydon, Sarah M.","Haefele, Joshua W.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5531,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5532,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5533,Portland 5-2,"Viola, Lou A.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5534,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,5535,Portland 5-2,"Capone-Newton, Elizabeth","Brydon, Sarah M.","Viola, Lou A.","Goglin, Barbara E.",skipped,1,5
MUN Ballot Style 2,5536,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5537,Portland 5-2,"Brydon, Sarah M.","Goglin, Barbara E.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5539,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5540,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,5541,Portland 5-2,"Viola, Lou A.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5542,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth","Goglin, Barbara E.","Haefele, Joshua W.","Viola, Lou A.",1,5
MUN Ballot Style 2,5543,Portland 5-2,"Capone-Newton, Elizabeth","Brydon, Sarah M.","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,5544,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5545,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,5546,Portland 5-2,"Capone-Newton, Elizabeth","Brydon, Sarah M.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5547,Portland 5-2,"Capone-Newton, Elizabeth","Viola, Lou A.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5548,Portland 5-2,"Brydon, Sarah M.","Viola, Lou A.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5549,Portland 5-2,"Capone-Newton, Elizabeth","Haefele, Joshua W.","Viola, Lou A.","Goglin, Barbara E.","Brydon, Sarah M.",1,5
MUN Ballot Style 2,5550,Portland 5-2,"Haefele, Joshua W.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5551,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,5552,Portland 5-2,"Capone-Newton, Elizabeth","Brydon, Sarah M.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5553,Portland 5-2,"Brydon, Sarah M.","Haefele, Joshua W.","Capone-Newton, Elizabeth","Goglin, Barbara E.","Viola, Lou A.",1,5
MUN Ballot Style 2,5554,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5555,Portland 5-2,"Capone-Newton, Elizabeth","Brydon, Sarah M.","Goglin, Barbara E.","Haefele, Joshua W.","Viola, Lou A.",1,5
MUN Ballot Style 2,5556,Portland 5-2,"Capone-Newton, Elizabeth","Capone-Newton, Elizabeth A.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5558,Portland 5-2,"Haefele, Joshua W.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5559,Portland 5-2,"Goglin, Barbara E.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5560,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5561,Portland 5-2,"Capone-Newton, Elizabeth","Brydon, Sarah M.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5563,Portland 5-2,"Goglin, Barbara E.","Viola, Lou A.","Haefele, Joshua W.",skipped,skipped,1,5
MUN Ballot Style 2,5564,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth","Viola, Lou A.","Haefele, Joshua W.","Goglin, Barbara E.",1,5
MUN Ballot Style 2,5565,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5566,Portland 5-2,"Viola, Lou A.","Capone-Newton, Elizabeth","Brydon, Sarah M.","Haefele, Joshua W.","Goglin, Barbara E.",1,5
MUN Ballot Style 2,5567,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.","Goglin, Barbara E.","Capone-Newton, Elizabeth","Brydon, Sarah M.",1,5
MUN Ballot Style 2,5568,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5569,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5570,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5571,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.","Goglin, Barbara E.","Capone-Newton, Elizabeth","Brydon, Sarah M.",1,5
MUN Ballot Style 2,5572,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5573,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5574,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5575,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5576,Portland 5-2,"Viola, Lou A.","Goglin, Barbara E.","Capone-Newton, Elizabeth","Brydon, Sarah M.","Haefele, Joshua W.",1,5
MUN Ballot Style 2,5577,Portland 5-2,"Capone-Newton, Elizabeth","Goglin, Barbara E.","Brydon, Sarah M.","Haefele, Joshua W.","Viola, Lou A.",1,5
MUN Ballot Style 2,5578,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth","Goglin, Barbara E.","Haefele, Joshua W.","Viola, Lou A.",1,5
MUN Ballot Style 2,5579,Portland 5-2,"Brydon, Sarah M.","Viola, Lou A.","Goglin, Barbara E.","Haefele, Joshua W.","Capone-Newton, Elizabeth A.",1,5
MUN Ballot Style 2,5580,Portland 5-2,"Haefele, Joshua W.","Capone-Newton, Elizabeth","Viola, Lou A.",skipped,skipped,1,5
MUN Ballot Style 2,5581,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5582,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5583,Portland 5-2,"Brydon, Sarah M.","Haefele, Joshua W.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5584,Portland 5-2,"Capone-Newton, Elizabeth","Brydon, Sarah M.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5585,Portland 5-2,"Capone-Newton, Elizabeth",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5586,Portland 5-2,"Brydon, Sarah M.","Haefele, Joshua W.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5587,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5588,Portland 5-2,"Haefele, Joshua W.","Goglin, Barbara E.","Viola, Lou A.",skipped,skipped,1,5
MUN Ballot Style 2,5589,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth","Goglin, Barbara E.","Haefele, Joshua W.","Viola, Lou A.",1,5
MUN Ballot Style 2,5590,Portland 5-2,"Haefele, Joshua W.","Goglin, Barbara E.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5591,Portland 5-2,"Viola, Lou A.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5592,Portland 5-2,"Capone-Newton, Elizabeth",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5593,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth","Haefele, Joshua W.","Goglin, Barbara E.","Viola, Lou A.",1,5
MUN Ballot Style 2,5594,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5595,Portland 5-2,"Haefele, Joshua W.","Brydon, Sarah M.","Viola, Lou A.","Capone-Newton, Elizabeth","Goglin, Barbara E.",1,5
MUN Ballot Style 2,5596,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.","Goglin, Barbara E.","Capone-Newton, Elizabeth","Brydon, Sarah M.",1,5
MUN Ballot Style 2,5597,Portland 5-2,"Capone-Newton, Elizabeth",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5598,Portland 5-2,"Haefele, Joshua W.","Goglin, Barbara E.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5599,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5600,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.","Capone-Newton, Elizabeth","Brydon, Sarah M.","Goglin, Barbara E.",1,5
MUN Ballot Style 2,5601,Portland 5-2,"Viola, Lou A.","Haefele, Joshua W.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5602,Portland 5-2,"Goglin, Barbara E.","Viola, Lou A.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5603,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5604,Portland 5-2,"Viola, Lou A.","Haefele, Joshua W.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5605,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,5606,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5608,Portland 5-2,"Brydon, Sarah M.","Viola, Lou A.","Haefele, Joshua W.","Goglin, Barbara E.","Capone-Newton, Elizabeth A.",1,5
MUN Ballot Style 2,5609,Portland 5-2,"Goglin, Barbara E.","Haefele, Joshua W.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5610,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5611,Portland 5-2,"Brydon, Sarah M.","Haefele, Joshua W.","Capone-Newton, Elizabeth",skipped,skipped,1,5
MUN Ballot Style 2,5612,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.","Goglin, Barbara E.","Capone-Newton, Elizabeth","Brydon, Sarah M.",1,5
MUN Ballot Style 2,5614,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5615,Portland 5-2,"Brydon, Sarah M.","Goglin, Barbara E.","Capone-Newton, Elizabeth","Viola, Lou A.","Haefele, Joshua W.",1,5
MUN Ballot Style 2,5616,Portland 5-2,"Viola, Lou A.","Brydon, Sarah M.","Capone-Newton, Elizabeth","Goglin, Barbara E.","Haefele, Joshua W.",1,5
MUN Ballot Style 2,5617,Portland 5-2,"Viola, Lou A.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5618,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5619,Portland 5-2,"Viola, Lou A.","Brydon, Sarah M.","Haefele, Joshua W.","Goglin, Barbara E.",skipped,1,5
MUN Ballot Style 2,5620,Portland 5-2,"Viola, Lou A.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5621,Portland 5-2,"Haefele, Joshua W.","Goglin, Barbara E.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5622,Portland 5-2,"Viola, Lou A.","Haefele, Joshua W.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5623,Portland 5-2,"Viola, Lou A.","Brydon, Sarah M.","Capone-Newton, Elizabeth","Haefele, Joshua W.","Goglin, Barbara E.",1,5
MUN Ballot Style 2,5624,Portland 5-2,"Capone-Newton, Elizabeth","Brydon, Sarah M.","Goglin, Barbara E.","Viola, Lou A.","Haefele, Joshua W.",1,5
MUN Ballot Style 2,5625,Portland 5-2,"Brydon, Sarah M.","Viola, Lou A.","Capone-Newton, Elizabeth",skipped,skipped,1,5
MUN Ballot Style 2,5626,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,5627,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5628,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5629,Portland 5-2,"Viola, Lou A.","Goglin, Barbara E.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5630,Portland 5-2,"Capone-Newton, Elizabeth","Brydon, Sarah M.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5631,Portland 5-2,"Haefele, Joshua W.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5632,Portland 5-2,"Haefele, Joshua W.","Brydon, Sarah M.","Capone-Newton, Elizabeth","Goglin, Barbara E.","Viola, Lou A.",1,5
MUN Ballot Style 2,5633,Portland 5-2,"Brydon, Sarah M.","Viola, Lou A.","Goglin, Barbara E.","Capone-Newton, Elizabeth","Haefele, Joshua W.",1,5
MUN Ballot Style 2,5635,Portland 5-2,"Brydon, Sarah M.","Viola, Lou A.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5636,Portland 5-2,"Goglin, Barbara E.","Capone-Newton, Elizabeth","Brydon, Sarah M.",skipped,skipped,1,5
MUN Ballot Style 2,5637,Portland 5-2,"Haefele, Joshua W.","Brydon, Sarah M.","Viola, Lou A.","Goglin, Barbara E.","Capone-Newton, Elizabeth A.",1,5
MUN Ballot Style 2,5638,Portland 5-2,"Haefele, Joshua W.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5639,Portland 5-2,"Haefele, Joshua W.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5640,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5641,Portland 5-2,"Viola, Lou A.","Haefele, Joshua W.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5642,Portland 5-2,"Brydon, Sarah M.","Goglin, Barbara E.","Capone-Newton, Elizabeth",skipped,skipped,1,5
MUN Ballot Style 2,5643,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5644,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth","Goglin, Barbara E.","Haefele, Joshua W.","Viola, Lou A.",1,5
