,VoteType,Venue/VoteSubType,BPNumber,Formality,Type,rank1,rank2,rank3,rank4,rank5,numSeats,numCands
21893,PR,Ballina Pre-Poll,20573,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21894,PR,Ballina Pre-Poll,20574,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,JOHNSTON Eoin,MCCARTHY Steve,WILLIAMS Keith,1,5
21895,PR,Ballina Pre-Poll,20575,Formal,MP,CADWALLADER Sharon,WILLIAMS Keith,JOHNSON Jeff,MCCARTHY Steve,JOHNSTON Eoin,1,5
21896,PR,Ballina Pre-Poll,20576,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21897,PR,Ballina Pre-Poll,20577,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21898,PR,Ballina Pre-Poll,20578,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,skipped,skipped,skipped,1,5
21899,PR,Ballina Pre-Poll,20579,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21900,PR,Ballina Pre-Poll,20580,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21901,PR,Ballina Pre-Poll,20581,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21902,PR,Ballina Pre-Poll,20582,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21903,PR,Ballina Pre-Poll,20583,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21904,PR,Ballina Pre-Poll,20584,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21905,PR,Ballina Pre-Poll,20585,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21906,PR,Ballina Pre-Poll,20586,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21907,PR,Ballina Pre-Poll,20587,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21908,PR,Ballina Pre-Poll,20588,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21909,PR,Ballina Pre-Poll,20589,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,skipped,skipped,skipped,1,5
21910,PR,Ballina Pre-Poll,20590,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21911,PR,Ballina Pre-Poll,20591,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21912,PR,Ballina Pre-Poll,20592,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21913,PR,Ballina Pre-Poll,20593,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,skipped,skipped,skipped,1,5
21914,PR,Ballina Pre-Poll,20594,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21915,PR,Ballina Pre-Poll,20595,Formal,MP,CADWALLADER Sharon,WILLIAMS Keith,JOHNSON Jeff,MCCARTHY Steve,skipped,1,5
21916,PR,Ballina Pre-Poll,20596,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21917,PR,Ballina Pre-Poll,20597,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,JOHNSON Jeff,MCCARTHY Steve,WILLIAMS Keith,1,5
21918,PR,Ballina Pre-Poll,20598,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21919,PR,Ballina Pre-Poll,20599,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21920,PR,Ballina Pre-Poll,20600,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,JOHNSON Jeff,WILLIAMS Keith,JOHNSTON Eoin,1,5
21921,PR,Ballina Pre-Poll,20601,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21922,PR,Ballina Pre-Poll,20602,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21923,PR,Ballina Pre-Poll,20603,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21924,PR,Ballina Pre-Poll,20604,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21925,PR,Ballina Pre-Poll,20605,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,skipped,skipped,skipped,1,5
21926,PR,Ballina Pre-Poll,20606,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21927,PR,Ballina Pre-Poll,20607,Formal,MP,CADWALLADER Sharon,WILLIAMS Keith,JOHNSTON Eoin,MCCARTHY Steve,JOHNSON Jeff,1,5
21928,PR,Ballina Pre-Poll,20608,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21929,PR,Ballina Pre-Poll,20609,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21930,PR,Ballina Pre-Poll,20610,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21931,PR,Ballina Pre-Poll,20611,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21932,PR,Ballina Pre-Poll,20612,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21933,PR,Ballina Pre-Poll,20613,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,WILLIAMS Keith,JOHNSTON Eoin,MCCARTHY Steve,1,5
21934,PR,Ballina Pre-Poll,20614,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21935,PR,Ballina Pre-Poll,20615,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21936,PR,Ballina Pre-Poll,20616,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21937,PR,Ballina Pre-Poll,20617,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21938,PR,Ballina Pre-Poll,20618,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21939,PR,Ballina Pre-Poll,20619,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21940,PR,Ballina Pre-Poll,20620,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21941,PR,Ballina Pre-Poll,20621,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21942,PR,Ballina Pre-Poll,20622,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,skipped,skipped,skipped,1,5
21943,PR,Ballina Pre-Poll,20623,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21944,PR,Ballina Pre-Poll,20624,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21945,PR,Ballina Pre-Poll,20625,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21946,PR,Ballina Pre-Poll,20626,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21947,PR,Ballina Pre-Poll,20627,Formal,MP,CADWALLADER Sharon,WILLIAMS Keith,JOHNSON Jeff,MCCARTHY Steve,JOHNSTON Eoin,1,5
21948,PR,Ballina Pre-Poll,20628,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21949,PR,Ballina Pre-Poll,20629,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,skipped,skipped,skipped,1,5
21950,PR,Ballina Pre-Poll,20630,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,MCCARTHY Steve,JOHNSTON Eoin,WILLIAMS Keith,1,5
21951,PR,Ballina Pre-Poll,20631,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21952,PR,Ballina Pre-Poll,20632,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21953,PR,Ballina Pre-Poll,20633,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21954,PR,Ballina Pre-Poll,20634,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21955,PR,Ballina Pre-Poll,20635,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21956,PR,Ballina Pre-Poll,20636,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21957,PR,Ballina Pre-Poll,20637,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21958,PR,Ballina Pre-Poll,20638,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21959,PR,Ballina Pre-Poll,20639,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,skipped,skipped,skipped,1,5
21960,PR,Ballina Pre-Poll,20640,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21961,PR,Ballina Pre-Poll,20641,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,MCCARTHY Steve,skipped,skipped,1,5
21962,PR,Ballina Pre-Poll,20642,Formal,MP,CADWALLADER Sharon,WILLIAMS Keith,skipped,skipped,skipped,1,5
21963,PR,Ballina Pre-Poll,20643,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21964,PR,Ballina Pre-Poll,20644,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21965,PR,Ballina Pre-Poll,20645,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21966,PR,Ballina Pre-Poll,20646,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21967,PR,Ballina Pre-Poll,20647,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21968,PR,Ballina Pre-Poll,20648,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,MCCARTHY Steve,skipped,skipped,1,5
21969,PR,Ballina Pre-Poll,20649,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,JOHNSTON Eoin,skipped,skipped,1,5
21970,PR,Ballina Pre-Poll,20650,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21971,PR,Ballina Pre-Poll,20651,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21972,PR,Ballina Pre-Poll,20652,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21973,PR,Ballina Pre-Poll,20653,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21974,PR,Ballina Pre-Poll,20654,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21975,PR,Ballina Pre-Poll,20655,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21976,PR,Ballina Pre-Poll,20656,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21977,PR,Ballina Pre-Poll,20657,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21978,PR,Ballina Pre-Poll,20658,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21979,PR,Ballina Pre-Poll,20659,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21980,PR,Ballina Pre-Poll,20660,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21981,PR,Ballina Pre-Poll,20661,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21982,PR,Ballina Pre-Poll,20662,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,JOHNSTON Eoin,MCCARTHY Steve,WILLIAMS Keith,1,5
21983,PR,Ballina Pre-Poll,20663,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21984,PR,Ballina Pre-Poll,20664,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21985,PR,Ballina Pre-Poll,20665,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21986,PR,Ballina Pre-Poll,20666,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21987,PR,Ballina Pre-Poll,20667,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21988,PR,Ballina Pre-Poll,20668,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21989,PR,Ballina Pre-Poll,20669,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21990,PR,Ballina Pre-Poll,20670,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21991,PR,Ballina Pre-Poll,20671,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21992,PR,Ballina Pre-Poll,20672,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21993,PR,Ballina Pre-Poll,20673,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
21994,PR,Ballina Pre-Poll,20674,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21995,PR,Ballina Pre-Poll,20675,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,MCCARTHY Steve,JOHNSON Jeff,skipped,1,5
21996,PR,Ballina Pre-Poll,20676,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,MCCARTHY Steve,JOHNSON Jeff,WILLIAMS Keith,1,5
21997,PR,Ballina Pre-Poll,20677,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
21998,PR,Ballina Pre-Poll,20678,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,skipped,skipped,skipped,1,5
21999,PR,Ballina Pre-Poll,20679,Formal,MP,CADWALLADER Sharon,WILLIAMS Keith,skipped,skipped,skipped,1,5
22000,PR,Ballina Pre-Poll,20680,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22001,PR,Ballina Pre-Poll,20681,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,skipped,skipped,skipped,1,5
22002,PR,Ballina Pre-Poll,20682,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
22003,PR,Ballina Pre-Poll,20683,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22004,PR,Ballina Pre-Poll,20684,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22005,PR,Ballina Pre-Poll,20685,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22006,PR,Ballina Pre-Poll,20686,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
22007,PR,Ballina Pre-Poll,20687,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
22008,PR,Ballina Pre-Poll,20688,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22009,PR,Ballina Pre-Poll,20689,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,WILLIAMS Keith,MCCARTHY Steve,JOHNSON Jeff,1,5
22010,PR,Ballina Pre-Poll,20690,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22011,PR,Ballina Pre-Poll,20691,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22012,PR,Ballina Pre-Poll,20692,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22013,PR,Ballina Pre-Poll,20693,Formal,MP,CADWALLADER Sharon,WILLIAMS Keith,skipped,skipped,skipped,1,5
22014,PR,Ballina Pre-Poll,20694,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,WILLIAMS Keith,JOHNSON Jeff,MCCARTHY Steve,1,5
22015,PR,Ballina Pre-Poll,20695,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22016,PR,Ballina Pre-Poll,20696,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
22017,PR,Ballina Pre-Poll,20697,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22018,PR,Ballina Pre-Poll,20698,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,WILLIAMS Keith,MCCARTHY Steve,JOHNSTON Eoin,1,5
22019,PR,Ballina Pre-Poll,20699,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22020,PR,Ballina Pre-Poll,20700,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22021,PR,Ballina Pre-Poll,20701,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22022,PR,Ballina Pre-Poll,20702,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22023,PR,Ballina Pre-Poll,20703,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,WILLIAMS Keith,JOHNSTON Eoin,JOHNSON Jeff,1,5
22024,PR,Ballina Pre-Poll,20704,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
22025,PR,Ballina Pre-Poll,20705,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22026,PR,Ballina Pre-Poll,20706,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,MCCARTHY Steve,JOHNSTON Eoin,WILLIAMS Keith,1,5
22027,PR,Ballina Pre-Poll,20707,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,skipped,skipped,skipped,1,5
22028,PR,Ballina Pre-Poll,20708,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22029,PR,Ballina Pre-Poll,20709,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22030,PR,Ballina Pre-Poll,20710,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22031,PR,Ballina Pre-Poll,20711,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,skipped,skipped,skipped,1,5
22032,PR,Ballina Pre-Poll,20712,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
22033,PR,Ballina Pre-Poll,20713,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22034,PR,Ballina Pre-Poll,20714,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22035,PR,Ballina Pre-Poll,20715,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
22036,PR,Ballina Pre-Poll,20716,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22037,PR,Ballina Pre-Poll,20717,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
22038,PR,Ballina Pre-Poll,20718,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
22039,PR,Ballina Pre-Poll,20719,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
22040,PR,Ballina Pre-Poll,20720,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22041,PR,Ballina Pre-Poll,20721,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22042,PR,Ballina Pre-Poll,20722,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22043,PR,Ballina Pre-Poll,20723,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22044,PR,Ballina Pre-Poll,20724,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22045,PR,Ballina Pre-Poll,20725,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22046,PR,Ballina Pre-Poll,20726,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22047,PR,Ballina Pre-Poll,20727,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22048,PR,Ballina Pre-Poll,20728,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22049,PR,Ballina Pre-Poll,20729,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
22050,PR,Ballina Pre-Poll,20730,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22051,PR,Ballina Pre-Poll,20731,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,JOHNSTON Eoin,skipped,skipped,1,5
22052,PR,Ballina Pre-Poll,20732,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22053,PR,Ballina Pre-Poll,20733,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22054,PR,Ballina Pre-Poll,20734,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
22055,PR,Ballina Pre-Poll,20735,Formal,MP,CADWALLADER Sharon,JOHNSON Jeff,WILLIAMS Keith,skipped,skipped,1,5
22056,PR,Ballina Pre-Poll,20736,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,MCCARTHY Steve,JOHNSON Jeff,WILLIAMS Keith,1,5
22057,PR,Ballina Pre-Poll,20737,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,WILLIAMS Keith,MCCARTHY Steve,JOHNSON Jeff,1,5
22058,PR,Ballina Pre-Poll,20738,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22059,PR,Ballina Pre-Poll,20739,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22060,PR,Ballina Pre-Poll,20740,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22061,PR,Ballina Pre-Poll,20741,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22062,PR,Ballina Pre-Poll,20742,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22063,PR,Ballina Pre-Poll,20743,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
22064,PR,Ballina Pre-Poll,20744,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22065,PR,Ballina Pre-Poll,20745,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
22066,PR,Ballina Pre-Poll,20746,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,MCCARTHY Steve,skipped,skipped,1,5
22067,PR,Ballina Pre-Poll,20747,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
22068,PR,Ballina Pre-Poll,20748,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22069,PR,Ballina Pre-Poll,20749,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22070,PR,Ballina Pre-Poll,20750,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22071,PR,Ballina Pre-Poll,20751,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22072,PR,Ballina Pre-Poll,20752,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22073,PR,Ballina Pre-Poll,20753,Formal,MP,CADWALLADER Sharon,MCCARTHY Steve,skipped,skipped,skipped,1,5
22074,PR,Ballina Pre-Poll,20754,Formal,MP,CADWALLADER Sharon,WILLIAMS Keith,skipped,skipped,skipped,1,5
22075,PR,Ballina Pre-Poll,20755,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22076,PR,Ballina Pre-Poll,20756,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,JOHNSON Jeff,MCCARTHY Steve,WILLIAMS Keith,1,5
22077,PR,Ballina Pre-Poll,20757,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
22078,PR,Ballina Pre-Poll,20758,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
22079,PR,Ballina Pre-Poll,20759,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22080,PR,Ballina Pre-Poll,20760,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22081,PR,Ballina Pre-Poll,20761,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22082,PR,Ballina Pre-Poll,20762,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22083,PR,Ballina Pre-Poll,20763,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22084,PR,Ballina Pre-Poll,20764,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22085,PR,Ballina Pre-Poll,20765,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
22086,PR,Ballina Pre-Poll,20766,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22087,PR,Ballina Pre-Poll,20767,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22088,PR,Ballina Pre-Poll,20768,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22089,PR,Ballina Pre-Poll,20769,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22090,PR,Ballina Pre-Poll,20770,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22091,PR,Ballina Pre-Poll,20771,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22092,PR,Ballina Pre-Poll,20772,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22093,PR,Ballina Pre-Poll,20773,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
22094,PR,Ballina Pre-Poll,20774,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22095,PR,Ballina Pre-Poll,20775,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,skipped,skipped,skipped,1,5
22096,PR,Ballina Pre-Poll,20776,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22097,PR,Ballina Pre-Poll,20777,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22098,PR,Ballina Pre-Poll,20778,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22099,PR,Ballina Pre-Poll,20779,Formal,MP,CADWALLADER Sharon,JOHNSTON Eoin,MCCARTHY Steve,JOHNSON Jeff,WILLIAMS Keith,1,5
22100,PR,Ballina Pre-Poll,20780,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22101,PR,Ballina Pre-Poll,20781,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22102,PR,Ballina Pre-Poll,20782,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22103,PR,Ballina Pre-Poll,20783,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
22104,PR,Ballina Pre-Poll,20784,Formal,MP,CADWALLADER Sharon,skipped,skipped,skipped,skipped,1,5
